"Id"	"Parent"	"Type"	"Summary"	"Planned For"	"Status"	"Story Points (numeric)"	"Blocks"
"334532"	""	"Story"	"Integrate AWARE with 8L: ILS IETM updates"	"Unassigned"	"Invalid"	"0"	""
"334511"	""	"Problem"	"Update FM Troubleshooting procedure in IETM so that if one cannot login, can restart Netcool process as part of troubleshooting steps."	"Unassigned"	"Assessing"	""	""
"334431"	""	"Story"	"Feature 305186: Evaluate AJM Chassis PN# 01-P53220E001, SN# 105 and SN# EM201: Repare and Validate/Verify"	"Unassigned"	"Invalid"	"0"	""
"334430"	""	"Story"	"Feature 305186: Evaluate AJM Chassis PN# 01-P53220E001, SN# 105 and SN# EM201: Fault Isolation and Evaluation"	"Unassigned"	"Invalid"	"0"	""
"334423"	"#294836"	"Story"	"KG175A Replacement: IA Patching and STIGs and Risk Management Framework (RMF) Security Plan (SP) Supplement, and initial IA Posture assessment, needed 100 days prior to FRCB - part 2"	"Unassigned"	"Invalid"	"0"	""
"334412"	"#331829"	"Story"	"Work with PMW-146 and site personnel to socialize draft Access Control Policy (Part 2)"	"Unassigned"	"Invalid"	"0"	""
"334396"	"#297335"	"Story"	"RDE: BuildForge - Perform test of BuildForge RBS Full Build in RDE"	"EA 15.3"	"New"	"5"	"#344115"
"334228"	""	"Story"	"Support AWARE On-Site Testing - Global Test Groups: MHAL SME Support - 9.5"	"Unassigned"	"Invalid"	"0"	""
"334227"	""	"Story"	"Support AWARE On-Site Testing - Global Test Groups: AWARE SME Support - 9.5"	"Unassigned"	"Invalid"	"0"	""
"334226"	"#290673"	"Story"	"Support AWARE On-Site Testing - Global Test Groups: AWARE SME Support - 9.4"	"Unassigned"	"Invalid"	"0"	""
"333910"	"#1011150"	"Problem"	"Firewall rule does not support packets from the mas-wh/nw port 13006/13005 to the OTAFT Servers port 5080"	"PI 16"	"Approved"	""	""
"333801"	""	"Story"	"SME Support for ULX - 9.5"	"Unassigned"	"Invalid"	"0"	""
"333800"	""	"Story"	"SME Support for ULX - 9.4"	"Unassigned"	"Invalid"	"0"	""
"333799"	""	"Story"	"SME Support for ULX - 9.3"	"Unassigned"	"Invalid"	"0"	""
"333798"	""	"Story"	"SME Support for ULX - 9.2"	"Unassigned"	"Invalid"	"0"	""
"333797"	"#328476"	"Story"	"SME Support for ULX- 9.6"	"Unassigned"	"Invalid"	"0"	""
"333794"	"#328476"	"Story"	"SME Support for ULX- 9.5"	"Unassigned"	"Invalid"	"0"	""
"333788"	""	"Story"	"Invalid"	"Unassigned"	"Invalid"	"0"	""
"333779"	"#328476"	"Story"	"ETISP SME Support for ULX - 9.4"	"Unassigned"	"Invalid"	"0"	""
"333773"	"#328476"	"Story"	"ETISP SME Support for ULX - 9.3"	"Unassigned"	"Invalid"	"0"	""
"333730"	"#284582"	"Story"	"GD Support of Zeta - EAD 9/10: Initiate CM PDO Processing for IETM"	"Unassigned"	"Invalid"	"0"	""
"333685"	""	"Story"	"AMS-GS UFO Table Update: Update SVD for UFO Table"	"Unassigned"	"Invalid"	"0"	""
"333415"	""	"Story"	"Intake during PI 09"	"Unassigned"	"Invalid"	"0"	""
"333414"	""	"Story"	"Intake during PI 09"	"Unassigned"	"Invalid"	"0"	""
"333413"	""	"Story"	"Intake during PI 09"	"Unassigned"	"Invalid"	"0"	""
"332951"	"#216364"	"Feature"	"Add/update IETM alarm recovery procedures for RBS alarms (5 of 6)"	"EA 15.4"	"Implementing"	""	""
"332900"	""	"Story"	"Breif the penetration test community on GDS protections: Provide SME support for Training Brief & Q&A"	"Unassigned"	"Invalid"	"0"	""
"332860"	""	"Story"	"Feature 318212: Install & Test Server in Hayden Lab"	"Unassigned"	"Invalid"	"0"	""
"332859"	""	"Story"	"Feature 318212: Install & Test Server in Roosevelt Lab"	"Unassigned"	"Invalid"	"0"	""
"332828"	"#307985"	"Story"	"Integrate AWARE with 8L: Gain ownership of HMS Region & VOBs"	"Unassigned"	"Invalid"	"0"	""
"332792"	"#315562"	"Story"	"WCDMA Service Status: Phase 2 - DSN & IP Teleport: IA Final Scan"	"Unassigned"	"Invalid"	"0"	""
"332761"	"#294836"	"Story"	"KG175A Replacement: HW/SW Map updates for IASS1&2"	"Unassigned"	"Invalid"	"0"	""
"332688"	"#294836"	"Story"	"KG175A Replacement: Drawings Support (NME10, NME11, NME12)"	"Unassigned"	"Invalid"	"0"	""
"332373"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.3, story d)"	"Unassigned"	"Invalid"	"0"	""
"332372"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.3, story c)"	"Unassigned"	"Invalid"	"0"	""
"332371"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.3, story b)"	"Unassigned"	"Invalid"	"0"	""
"332370"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.3, story a)"	"Unassigned"	"Invalid"	"0"	""
"332369"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.2, story d)"	"Unassigned"	"Invalid"	"0"	""
"332368"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.2, story c)"	"Unassigned"	"Invalid"	"0"	""
"332367"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.2, story b)"	"Unassigned"	"Invalid"	"0"	""
"332366"	"#298325"	"Story"	"GD support for Government Cybersecurity System Inspection (CSI) (Sprint 9.2, story a)"	"Unassigned"	"Invalid"	"0"	""
"332350"	"#298325"	"Story"	"GD support for site IA assessment and data analysis - pursuit of May 2019 ATO renewal (Sprint 9.4, story a)"	"Unassigned"	"Invalid"	"0"	""
"332303"	"#332289"	"Task"	"Hold Feature Review with SMEs"	"Unassigned"	"New"	""	""
"332302"	"#332289"	"Story"	"Feature 332289: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 3 of N"	"Unassigned"	"New"	"5"	"#332291"
"332301"	"#332289"	"Story"	"Feature 332289: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 2 of N"	"Unassigned"	"New"	"5"	"#332291"
"332300"	"#332289"	"Story"	"Feature 332289: Initiate CM PDO Processing for all CI's"	"Unassigned"	"New"	"1"	""
"332299"	"#332289"	"Story"	"Feature 332289: UX Research and Design Support"	"Unassigned"	"New"	"3"	""
"332298"	"#332289"	"Story"	"Feature 332289: ILS IETM Development and Integration updates part 1 of N"	"Unassigned"	"New"	"1"	""
"332296"	"#332289"	"Story"	"Feature 332289: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 1 of N"	"Unassigned"	"New"	"2"	"#332291"
"332295"	"#332289"	"Story"	"Feature 332289: IA Patching and STIGs Part 1 of N"	"Unassigned"	"New"	"5"	"#332292"
"332294"	"#332289"	"Story"	"Feature 332289: Deployment Notes and Operator Impact Inputs Part 1 of N"	"Unassigned"	"New"	"2"	"#332291"
"332293"	"#332289"	"Story"	"Feature 332289: Engineering IETM Development and Integration updates part 1 of N"	"Unassigned"	"New"	"3"	"#332297"
"332292"	"#332289"	"Story"	"Feature 332289: IA Posture Assessment"	"Unassigned"	"New"	"8"	"#332291"
"332291"	"#332289"	"Story"	"Feature Demo – Customer Demo Event - Feature 332289"	"Unassigned"	"New"	"1"	"#332300"
"332290"	"#332289"	"Story"	"Feature 332289: IA - Define Patch/ Stig Requirements"	"Unassigned"	"New"	"2"	"#332295"
"332281"	"#393265"	"Problem"	"GGSN Alarm Recovery Procedures -Feedback from NCTAMS EAD 9 Training (9-10 Oct 2018)"	"EA 15.4"	"Approved"	""	""
"332215"	""	"Task"	"PWI to Feature Test"	"Unassigned"	"Invalid"	""	""
"332213"	"#244705"	"Story"	"Define RNC Health Check Alarm/Event Changes"	"Unassigned"	"Invalid"	"0"	""
"332211"	"#244705"	"Story"	"Define RNC Health Check Alarm/Event Changes"	"Unassigned"	"Invalid"	"0"	""
"332210"	"#244705"	"Story"	"Define RNC Health Check Alarm/Event Changes"	"Unassigned"	"Invalid"	"0"	""
"332002"	"#1008506"	"Problem"	"IETM Procedure update from DTA-4 Finding: Action to Restore Service for PRVB0030 alarm."	"EA 15.2"	"Closed"	""	""
"331989"	"#396669"	"Problem"	"Update IETM Recovery Procedure for RCG_0062 per trouble ticket information"	"EA 15.4"	"Approved"	""	""
"331423"	"#232016"	"Story"	"Identify Changes for Monitoring OSS-RC Alarm Forwarding - WF-RAN Development"	"PI 15"	"Invalid"	"0"	""
"331422"	"#232016"	"Story"	"Identify Changes for Monitoring OSS-RC Alarm Forwarding - SE"	"PI 15"	"Invalid"	"0"	""
"331415"	"#331371"	"Story"	"Feature 331371: Create STCD and Review with Stakeholders"	"Unassigned"	"New"	"1"	""
"331413"	"#331371"	"Story"	"Feature 331371: Feature Demo - Customer Demo Event"	"Unassigned"	"New"	"1"	""
"331412"	"#331371"	"Story"	"Feature 331371: Deployment Notes and Operator Impact Inputs"	"Unassigned"	"New"	"1"	""
"331411"	"#331371"	"Story"	"Feature 331371: ILS IETM Updates for Create RANI O-Level IETM to monitor and recover network connection"	"Unassigned"	"New"	"2"	""
"331407"	"#331371"	"Story"	"Feature 331371: Test IETM Updates"	"Unassigned"	"New"	"3"	""
"331406"	"#331371"	"Story"	"Feature 331371: Engineering IETM Updates"	"Unassigned"	"New"	"5"	""
"331186"	"#325102"	"Task"	"Investigate Graphical Vtree error in RDE CC"	"Unassigned"	"New"	""	""
"331185"	"#325102"	"Task"	"Resolve RDE Scheduled Job Errors for CC"	"Unassigned"	"Done"	""	""
"331183"	"#327943"	"Story"	"CSE SME Support 9.5"	"Unassigned"	"Invalid"	"0"	""
"330888"	""	"Story"	"Relocation: ETISP configuration changes"	"Unassigned"	"Invalid"	"0"	""
"330522"	"#1001062"	"Story"	"Address long build times to compile RNC load modules in RDE"	"EA 15.2"	"Done"	"1"	""
"330485"	"#294836"	"Story"	"KG175A Replacement: Continue the updates to the Drawings - Part 2"	"Unassigned"	"Invalid"	"0"	"#330487"
"330409"	"#330206"	"Story"	"Splunk App KMZ - Customer Demo"	"Unassigned"	"Invalid"	"0"	""
"330408"	"#330206"	"Story"	"Splunk App KMZ - Install, Execute STCD, and Verify"	"Unassigned"	"Invalid"	"0"	""
"330407"	"#330206"	"Story"	"Splunk App KMZ - IA Final Scan"	"Unassigned"	"Invalid"	"0"	""
"330406"	"#330206"	"Story"	"Splunk App KMZ - IA Posture Assessment"	"Unassigned"	"Invalid"	"0"	""
"330405"	"#330206"	"Story"	"Splunk App KMZ - Review, Rework, and Build"	"Unassigned"	"Invalid"	"0"	""
"330404"	"#330206"	"Story"	"Splunk App KMZ - Create new file and Test"	"Unassigned"	"Invalid"	"0"	""
"330198"	""	"Feature"	"Relocation: ET and ETISP activities - monitor and tune eRxIM"	"Unassigned"	"Rejected"	""	""
"330102"	"#325102"	"Task"	"Transfer CBC templates to the RAN"	"Unassigned"	"Done"	""	""
"329938"	"#329924"	"Task"	"Hold Feature Review with SMEs: Improve ping probe health status alarms"	"Unassigned"	"Invalid"	""	""
"329937"	"#329924"	"Story"	"Improve ping probe health status alarms Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 3 of N"	"Unassigned"	"Invalid"	"0"	"#329926"
"329936"	"#329924"	"Story"	"Improve ping probe health status alarms Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 2 of N"	"Unassigned"	"Invalid"	"0"	"#329926"
"329935"	"#329924"	"Story"	"Improve ping probe health status alarms: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"329933"	"#329924"	"Story"	"Improve ping probe health status alarms ILS IETM Development and Integration updates part 1 of N"	"Unassigned"	"Invalid"	"0"	""
"329932"	"#329924"	"Story"	"Feature 329924: IETM Update for Improving the Ping Probe Health Status Alarms"	"Unassigned"	"Invalid"	"0"	"#329926"
"329931"	"#329924"	"Story"	"Improve ping probe health status alarms Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 1 of N"	"Unassigned"	"Invalid"	"0"	"#329926"
"329930"	"#329924"	"Story"	"Improve ping probe health status alarms: IA Patching and STIGs Part 1 of N"	"Unassigned"	"Invalid"	"0"	"#329927"
"329929"	"#329924"	"Story"	"Improve ping probe health status alarms: Deployment Notes and Operator Impact Inputs Part 1 of N"	"Unassigned"	"Invalid"	"0"	"#329926"
"329928"	"#329924"	"Story"	"Improve ping probe health status alarms Engineering IETM Development and Integration updates part 1 of N"	"Unassigned"	"Invalid"	"0"	"#329932"
"329926"	"#329924"	"Story"	"Feature Demo – Customer Demo Event: Improve ping probe health status alarms"	"Unassigned"	"Invalid"	"0"	"#329935"
"329925"	"#329924"	"Story"	"Improve ping probe health status alarms: IA - Define Patch/ Stig Requirements"	"Unassigned"	"Invalid"	"0"	"#329930"
"329825"	""	"Problem"	"Update AMS-GS SVD to include reference to IETM procedure for MAC Learning"	"Unassigned"	"Assessing"	""	""
"329815"	"#359983"	"Problem"	"INC000001369487: Recover from a failed AutoOD with observed ground station error procedure issues"	"PI 17"	"Assessing"	""	""
"329808"	"#359983"	"Problem"	"INC000001385346: HQ - Current OD recovery procedure for multiday failure takes more than a single working shift"	"PI 17"	"Assessing"	""	""
"329807"	"#359983"	"Problem"	"INC000001359939: HQ - MUOS OAS - Interrupted telemetry when OD task chains are scheduled near momentum dumps."	"PI 17"	"Assessing"	""	""
"329784"	""	"Problem"	"IETM:  Scrub Fault Management Elements Table for Aggregations in FM Troubleshooting Module"	"Unassigned"	"Assessing"	""	""
"329776"	"#359983"	"Problem"	"SPAS00000172955:  HQ - OAS MUS ephemeris stopping at first maneuver in time span"	"PI 17"	"Assessing"	""	""
"329774"	"#393265"	"Problem"	"IETM: Update CRL instructions to clarify how to copy files"	"PI 16"	"Assessing"	""	""
"329772"	"#1010421"	"Problem"	"SPAS00000171676: ISEA Requires SME support to resolve TFBR 0173-16"	"EA 15.3"	"Implementing"	""	""
"329741"	""	"Problem"	"IETM: Add JMS Monitor Alarms (SPAS00000167103)"	"Unassigned"	"Assessing"	""	""
"329723"	""	"Problem"	"IETM: Add troubleshooting section for McAfee NIDS (SPAS00000165306)"	"Unassigned"	"Assessing"	""	""
"329718"	""	"Problem"	"IETM: Document translation of Radiant Mercury channel names to MGS Adapter message queues (SPAS00000163423)"	"Unassigned"	"Assessing"	""	""
"329717"	""	"Problem"	"IETM: TCA Reinstall Steps Missing from TPM Troubleshooting Section (SPAS00000155923 & SPAS00000164096)"	"Unassigned"	"Assessing"	""	""
"329711"	""	"Problem"	"TIS Lantronix is pointing to the wrong siem collector"	"Unassigned"	"Assessing"	""	""
"329703"	""	"Problem"	"IETM: Document what to do with the Windows Service Pack Installer Update service"	"Unassigned"	"Assessing"	""	""
"329696"	""	"Problem"	"SPAS00000149252: NW, MAS-NW, METASTAT, DISK DRIVE REQUIRES MAINTENANCE"	"Unassigned"	"Assessing"	""	""
"329686"	"#1004171"	"Problem"	"SPAS00000147363: B3 RNC : Stuck RadioLink on group fixed-net causes UE poor voice issue on Group Service Leg (GSL)"	"EA 15.4"	"Verifying"	""	""
"329683"	"#392058"	"Problem"	"Feature 392058: IETM ETISP Alarm procedure for ETI_2620 add checks for ET issues prior to restart"	"EA 15.1"	"Closed"	""	""
"329681"	""	"Problem"	"IETM: Need repair and replace procedures for db201 and db202 (SPAS00000150492)"	"Unassigned"	"Assessing"	""	""
"329669"	""	"Problem"	"IETM: Provide troubleshooting instructions for GeoProc path status (SPAS00000142273)"	"Unassigned"	"Assessing"	""	""
"329642"	"#1015565"	"Problem"	"IETM:  Add procedures to support binary backup of RNC image and restoration from it"	"PI 16"	"Approved"	""	""
"329633"	""	"Problem"	"IETM: Repair and replace of servers should discuss using hard drives from failed system (SPAS00000144079)"	"Unassigned"	"Assessing"	""	""
"329631"	""	"Problem"	"IETM: DL145 NMO Operator installation procedure"	"Unassigned"	"Assessing"	""	""
"329611"	""	"Problem"	"CAI Addm 20: OTA-FT updates for UE Sync Robustness"	"Unassigned"	"Assessing"	""	""
"329592"	""	"Task"	"TCC: NMS B3: Change group min and max power default settings"	"Unassigned"	"Invalid"	""	""
"329591"	""	"Task"	"NMS:  McAfee Inturshield and the FM tool need to setup for SNMP TRAPS"	"Unassigned"	"Invalid"	""	""
"329590"	""	"Task"	"TTS Platform SVD is missing instructions to set the MTU size"	"Unassigned"	"Invalid"	""	""
"329589"	""	"Task"	"TTS Platform SVD is missing clear instructions on how to perform a clean install (for a spare)"	"Unassigned"	"Invalid"	""	""
"329523"	""	"Task"	"Test - Enhancement"	"Unassigned"	"Invalid"	""	""
"329478"	""	"Task"	"Test - Enhancement"	"Unassigned"	"Invalid"	""	""
"329476"	""	"Task"	"Test-Mateo"	"Unassigned"	"Invalid"	""	""
"329467"	""	"Task"	"Mateo Test"	"Unassigned"	"Invalid"	""	""
"329459"	""	"Task"	"PWI Reserve: Re-Assess Problem 321757"	"Unassigned"	"Invalid"	""	""
"329420"	"#329380"	"Story"	"Feature 329380: FEP - Remediate IA Findings related to NTP & SNMP"	"Unassigned"	"New"	"5"	""
"329417"	"#329380"	"Story"	"Feature 329380: FEP - Remediate IA Findings related to Link control/ssh"	"Unassigned"	"New"	"5"	""
"329413"	"#329380"	"Story"	"Feature 329380: FEP - Remediate IA Findings related to Session Control"	"Unassigned"	"New"	"5"	""
"329412"	"#329380"	"Story"	"Feature 329380: FEP - Remediate IA Findings related to audit data control"	"Unassigned"	"New"	"5"	""
"329410"	"#329380"	"Story"	"Feature 329380: FEP - Remediate IA Findings related to Application & Configuration Management"	"Unassigned"	"New"	"5"	""
"329406"	"#329380"	"Story"	"Feature 329380: FEP - Remediate IA Findings related to Access Control"	"Unassigned"	"New"	"5"	""
"329394"	"#329380"	"Task"	"Feature 329380: Hold Feature Review with SMEs"	"Unassigned"	"New"	""	""
"329393"	"#329380"	"Story"	"Feature 329380: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 3 of N"	"Unassigned"	"New"	"5"	"#329382"
"329392"	"#329380"	"Story"	"Feature 329380: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 2 of N"	"Unassigned"	"New"	"5"	"#329382"
"329391"	"#329380"	"Story"	"Feature 329380: Initiate CM PDO Processing for all CI's"	"Unassigned"	"New"	"1"	""
"329390"	"#329380"	"Story"	"Feature 329380: UX IETM Development and Integration updates part 1 of N"	"Unassigned"	"Invalid"	"0"	""
"329389"	"#329380"	"Story"	"Feature 329380: ILS IETM Development and Integration updates part 1 of N"	"Unassigned"	"New"	"1"	""
"329388"	"#329380"	"Story"	"Feature 329380: ILS IETM update"	"Unassigned"	"New"	"3"	"#329382"
"329387"	"#329380"	"Story"	"Feature 329380: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) Part 1 of N"	"Unassigned"	"New"	"2"	"#329382"
"329386"	"#329380"	"Story"	"Feature 329380: IA Patching and STIGs Part 1 of N"	"Unassigned"	"New"	"5"	"#329383"
"329385"	"#329380"	"Story"	"Feature 329380: Deployment Notes and Operator Impact Inputs Part 1 of N"	"Unassigned"	"New"	"2"	"#329382"
"329384"	"#329380"	"Story"	"Feature 329380: Engineering IETM Development and Integration updates part 1 of N"	"Unassigned"	"New"	"3"	"#329388"
"329383"	"#329380"	"Story"	"Feature 329380: IA Posture Assessment"	"Unassigned"	"New"	"8"	"#329382"
"329382"	"#329380"	"Story"	"Feature 329380: Feature Demo – Customer Demo Event "	"Unassigned"	"New"	"1"	"#329391"
"329381"	"#329380"	"Story"	"Feature 329380: IA - Define Patch/ Stig Requirements"	"Unassigned"	"New"	"2"	"#329386"
"329337"	""	"Task"	"2018 Ethics Refresher Training – due 10/22 (Gerald V.)"	"Unassigned"	"Invalid"	""	""
"329336"	""	"Task"	"2018 Ethics Refresher Training – due 10/22 (Michael V.) - DUPLICATE"	"Unassigned"	"Invalid"	""	""
"329332"	""	"Task"	"2018 Ethics Refresher Training – due 10/22 (Chris M.) - DUPLICATE"	"Unassigned"	"Invalid"	""	""
"329096"	"#329082"	"Task"	"Hold Feature Review with SMEs"	"Unassigned"	"Invalid"	""	""
"329092"	"#329082"	"Story"	"<Feature xxx> UX IETM Development and Integration updates part 1 of N"	"Unassigned"	"Invalid"	"0"	""
"329091"	"#329082"	"Story"	"<Feature xxx> ILS IETM Development and Integration updates part 1 of N"	"Unassigned"	"Invalid"	"0"	""
"329090"	"#329082"	"Story"	"<Feature xxx>:ILS IETM update"	"Unassigned"	"Invalid"	"0"	"#329084"
"329088"	"#329082"	"Story"	"<Feature xxx>: IA Patching and STIGs Part 1 of N"	"Unassigned"	"Invalid"	"0"	"#329085"
"329086"	"#329082"	"Story"	"<Feature xxx> Engineering IETM Development and Integration updates part 1 of N"	"Unassigned"	"Invalid"	"0"	"#329090"
